"id","class_id","preferred_label"
"\N","http://edamontology.org/topic_0163","Sequence database search"
"\N","http://edamontology.org/topic_0164","Sequence clustering"
"\N","http://edamontology.org/topic_0166","Protein structural motifs and surfaces"
"\N","http://edamontology.org/topic_0167","Structural (3D) profiles"
"\N","http://edamontology.org/topic_0172","Protein structure prediction"
"\N","http://edamontology.org/topic_0173","Nucleic acid structure prediction"
"\N","http://edamontology.org/topic_0174","Ab initio structure prediction"
"\N","http://edamontology.org/topic_0175","Homology modelling"
"\N","http://edamontology.org/topic_0176","Molecular dynamics"
"\N","http://edamontology.org/topic_0177","Molecular docking"
"\N","http://edamontology.org/topic_0178","Protein secondary structure prediction"
"\N","http://edamontology.org/topic_0179","Protein tertiary structure prediction"
"\N","http://edamontology.org/topic_0180","Protein fold recognition"
"\N","http://edamontology.org/topic_0182","Sequence alignment"
"\N","http://edamontology.org/topic_0183","Structure alignment"
"\N","http://edamontology.org/topic_0184","Threading"
"\N","http://edamontology.org/topic_0188","Sequence profiles and HMMs"
"\N","http://edamontology.org/topic_0191","Phylogeny reconstruction"
"\N","http://edamontology.org/topic_0194","Phylogenomics"
"\N","http://edamontology.org/topic_0195","Virtual PCR"
"\N","http://edamontology.org/topic_0196","Sequence assembly"
"\N","http://edamontology.org/topic_0199","Genetic variation"
"\N","http://edamontology.org/topic_0200","Microarrays"
"\N","http://edamontology.org/topic_0202","Pharmacology"
"\N","http://edamontology.org/topic_0203","Gene expression"
"\N","http://edamontology.org/topic_0204","Gene regulation"
"\N","http://edamontology.org/topic_0208","Pharmacogenomics"
"\N","http://edamontology.org/topic_0209","Medicinal chemistry"
"\N","http://edamontology.org/topic_0210","Fish"
"\N","http://edamontology.org/topic_0211","Flies"
"\N","http://edamontology.org/topic_0213","Mice or rats"
"\N","http://edamontology.org/topic_0215","Worms"
"\N","http://edamontology.org/topic_0217","Literature analysis"
"\N","http://edamontology.org/topic_0218","Natural language processing"
"\N","http://edamontology.org/topic_0219","Data submission, annotation and curation"
"\N","http://edamontology.org/topic_0220","Document, record and content management"
"\N","http://edamontology.org/topic_0221","Sequence annotation"
"\N","http://edamontology.org/topic_0222","Genome annotation"
"\N","http://edamontology.org/topic_0593","NMR"
"\N","http://edamontology.org/topic_0594","Sequence classification"
"\N","http://edamontology.org/topic_0595","Protein classification"
"\N","http://edamontology.org/topic_0598","Sequence motif or profile"
"\N","http://edamontology.org/topic_0601","Protein modifications"
"\N","http://edamontology.org/topic_0602","Molecular interactions, pathways and networks"
"\N","http://edamontology.org/topic_0605","Informatics"
"\N","http://edamontology.org/topic_0606","Literature data resources"
"\N","http://edamontology.org/topic_0607","Laboratory information management"
"\N","http://edamontology.org/topic_0608","Cell and tissue culture"
"\N","http://edamontology.org/topic_0610","Ecology"
"\N","http://edamontology.org/topic_0611","Electron microscopy"
"\N","http://edamontology.org/topic_0612","Cell cycle"
"\N","http://edamontology.org/topic_0613","Peptides and amino acids"
"\N","http://edamontology.org/topic_0616","Organelles"
"\N","http://edamontology.org/topic_0617","Ribosomes"
"\N","http://edamontology.org/topic_0618","Scents"
"\N","http://edamontology.org/topic_0620","Drugs and target structures"
"\N","http://edamontology.org/topic_0621","Model organisms"
"\N","http://edamontology.org/topic_0622","Genomics"
"\N","http://edamontology.org/topic_0623","Gene and protein families"
"\N","http://edamontology.org/topic_0624","Chromosomes"
"\N","http://edamontology.org/topic_0625","Genotype and phenotype"
"\N","http://edamontology.org/topic_0629","Gene expression and microarray"
"\N","http://edamontology.org/topic_0632","Probes and primers"
"\N","http://edamontology.org/topic_0634","Pathology"
"\N","http://edamontology.org/topic_0635","Specific protein resources"
"\N","http://edamontology.org/topic_0637","Taxonomy"
"\N","http://edamontology.org/topic_0639","Protein sequence analysis"
"\N","http://edamontology.org/topic_0640","Nucleic acid sequence analysis"
"\N","http://edamontology.org/topic_0641","Repeat sequences"
"\N","http://edamontology.org/topic_0642","Low complexity sequences"
"\N","http://edamontology.org/topic_0644","Proteome"
"\N","http://edamontology.org/topic_0654","DNA"
"\N","http://edamontology.org/topic_0655","Coding RNA"
"\N","http://edamontology.org/topic_0659","Functional, regulatory and non-coding RNA"
"\N","http://edamontology.org/topic_0660","rRNA"
"\N","http://edamontology.org/topic_0663","tRNA"
"\N","http://edamontology.org/topic_0694","Protein secondary structure"
"\N","http://edamontology.org/topic_0697","RNA structure"
"\N","http://edamontology.org/topic_0698","Protein tertiary structure"
"\N","http://edamontology.org/topic_0722","Nucleic acid classification"
"\N","http://edamontology.org/topic_0724","Protein families"
"\N","http://edamontology.org/topic_0736","Protein folds and structural domains"
"\N","http://edamontology.org/topic_0740","Nucleic acid sequence alignment"
"\N","http://edamontology.org/topic_0741","Protein sequence alignment"
"\N","http://edamontology.org/topic_0747","Nucleic acid sites and features"
"\N","http://edamontology.org/topic_0748","Protein sites and features"
"\N","http://edamontology.org/topic_0749","Transcription factors and regulatory sites"
"\N","http://edamontology.org/topic_0751","Phosphorylation sites"
"\N","http://edamontology.org/topic_0753","Metabolic pathways"
"\N","http://edamontology.org/topic_0754","Signaling pathways"
"\N","http://edamontology.org/topic_0767","Protein and peptide identification"
"\N","http://edamontology.org/topic_0769","Workflows"
"\N","http://edamontology.org/topic_0770","Data types and objects"
"\N","http://edamontology.org/topic_0771","Theoretical biology"
"\N","http://edamontology.org/topic_0779","Mitochondria"
"\N","http://edamontology.org/topic_0780","Plant biology"
"\N","http://edamontology.org/topic_0781","Virology"
"\N","http://edamontology.org/topic_0782","Fungi"
"\N","http://edamontology.org/topic_0783","Pathogens"
"\N","http://edamontology.org/topic_0786","Arabidopsis"
"\N","http://edamontology.org/topic_0787","Rice"
"\N","http://edamontology.org/topic_0796","Genetic mapping and linkage"
"\N","http://edamontology.org/topic_0797","Comparative genomics"
"\N","http://edamontology.org/topic_0798","Mobile genetic elements"
"\N","http://edamontology.org/topic_0803","Human disease"
"\N","http://edamontology.org/topic_0804","Immunology"
"\N","http://edamontology.org/topic_0820","Membrane and lipoproteins"
"\N","http://edamontology.org/topic_0821","Enzymes"
"\N","http://edamontology.org/topic_0922","Primers"
"\N","http://edamontology.org/topic_1302","PolyA signal or sites"
"\N","http://edamontology.org/topic_1304","CpG island and isochores"
"\N","http://edamontology.org/topic_1305","Restriction sites"
"\N","http://edamontology.org/topic_1307","Splice sites"
"\N","http://edamontology.org/topic_1308","Matrix/scaffold attachment sites"
"\N","http://edamontology.org/topic_1311","Operon"
"\N","http://edamontology.org/topic_1312","Promoters"
"\N","http://edamontology.org/topic_1317","Structural biology"
"\N","http://edamontology.org/topic_1456","Protein membrane regions"
"\N","http://edamontology.org/topic_1770","Structure comparison"
"\N","http://edamontology.org/topic_1775","Function analysis"
"\N","http://edamontology.org/topic_1811","Prokaryotes and Archaea"
"\N","http://edamontology.org/topic_2225","Protein databases"
"\N","http://edamontology.org/topic_2226","Structure determination"
"\N","http://edamontology.org/topic_2229","Cell biology"
"\N","http://edamontology.org/topic_2230","Classification"
"\N","http://edamontology.org/topic_2232","Lipoproteins"
"\N","http://edamontology.org/topic_2257","Phylogeny visualisation"
"\N","http://edamontology.org/topic_2258","Cheminformatics"
"\N","http://edamontology.org/topic_2259","Systems biology"
"\N","http://edamontology.org/topic_2269","Statistics and probability"
"\N","http://edamontology.org/topic_2271","Structure database search"
"\N","http://edamontology.org/topic_2275","Molecular modelling"
"\N","http://edamontology.org/topic_2276","Protein function prediction"
"\N","http://edamontology.org/topic_2277","SNP"
"\N","http://edamontology.org/topic_2278","Transmembrane protein prediction"
"\N","http://edamontology.org/topic_2280","Nucleic acid structure comparison"
"\N","http://edamontology.org/topic_2397","Exons"
"\N","http://edamontology.org/topic_2399","Gene transcription"
"\N","http://edamontology.org/topic_2533","DNA mutation"
"\N","http://edamontology.org/topic_2640","Oncology"
"\N","http://edamontology.org/topic_2661","Toxins and targets"
"\N","http://edamontology.org/topic_2754","Introns"
"\N","http://edamontology.org/topic_2807","Tool topic"
"\N","http://edamontology.org/topic_2809","Study topic"
"\N","http://edamontology.org/topic_2811","Nomenclature"
"\N","http://edamontology.org/topic_2813","Disease genes and proteins"
"\N","http://edamontology.org/topic_2814","Protein structure analysis"
"\N","http://edamontology.org/topic_2815","Human biology"
"\N","http://edamontology.org/topic_2816","Gene resources"
"\N","http://edamontology.org/topic_2817","Yeast"
"\N","http://edamontology.org/topic_2818","Eukaryotes"
"\N","http://edamontology.org/topic_2819","Invertebrates"
"\N","http://edamontology.org/topic_2820","Vertebrates"
"\N","http://edamontology.org/topic_2821","Unicellular eukaryotes"
"\N","http://edamontology.org/topic_2826","Protein structure alignment"
"\N","http://edamontology.org/topic_2828","X-ray diffraction"
"\N","http://edamontology.org/topic_2829","Ontologies, nomenclature and classification"
"\N","http://edamontology.org/topic_2830","Immunoproteins and antigens"
"\N","http://edamontology.org/topic_2839","Molecules"
"\N","http://edamontology.org/topic_2840","Toxicology"
"\N","http://edamontology.org/topic_2842","High-throughput sequencing"
"\N","http://edamontology.org/topic_2846","Gene regulatory networks"
"\N","http://edamontology.org/topic_2847","Disease (specific)"
"\N","http://edamontology.org/topic_2867","VNTR"
